Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights: 100%|██████████| 399/399 [00:00<00:00, 6323.48it/s]
2026-07-13 01:39:00,645 INFO   prompt 39/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.314  max_d_mean=4.98e-02
2026-07-13 01:41:31,408 INFO   prompt 40/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.329  max_d_mean=5.94e-02
2026-07-13 01:44:03,730 INFO   prompt 41/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.199  max_d_mean=5.02e-02
2026-07-13 01:46:34,545 INFO   prompt 42/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.626  max_d_mean=3.66e-02
2026-07-13 01:49:05,362 INFO   prompt 43/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.603  max_d_mean=3.83e-02
2026-07-13 01:51:36,206 INFO   prompt 44/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=11.168  max_d_mean=5.83e-02
2026-07-13 01:54:07,084 INFO   prompt 45/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.612  max_d_mean=5.70e-02
2026-07-13 01:56:37,924 INFO   prompt 46/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.711  max_d_mean=4.12e-02
2026-07-13 01:59:08,670 INFO   prompt 47/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=12.508  max_d_mean=6.22e-02
2026-07-13 02:01:39,575 INFO   prompt 48/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=17.073  max_d_mean=8.72e-02
2026-07-13 02:04:11,867 INFO   prompt 49/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.870  max_d_mean=3.38e-02
2026-07-13 02:06:42,693 INFO   prompt 50/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=18.604  max_d_mean=9.22e-02
2026-07-13 02:09:13,591 INFO   prompt 51/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.191  max_d_mean=3.15e-02
2026-07-13 02:11:44,348 INFO   prompt 52/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.060  max_d_mean=3.70e-02
2026-07-13 02:14:15,281 INFO   prompt 53/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.532  max_d_mean=3.63e-02
2026-07-13 02:16:46,097 INFO   prompt 54/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.228  max_d_mean=4.67e-02
2026-07-13 02:19:16,924 INFO   prompt 55/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.364  max_d_mean=2.70e-02
2026-07-13 02:21:47,756 INFO   prompt 56/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.113  max_d_mean=3.10e-02
2026-07-13 02:24:20,048 INFO   prompt 57/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=11.609  max_d_mean=5.06e-02
2026-07-13 02:26:50,940 INFO   prompt 58/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.313  max_d_mean=2.94e-02
2026-07-13 02:29:21,655 INFO   prompt 59/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.233  max_d_mean=3.19e-02
2026-07-13 02:31:52,457 INFO   prompt 60/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=5.970  max_d_mean=2.49e-02
2026-07-13 02:34:23,353 INFO   prompt 61/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.013  max_d_mean=2.84e-02
